600,80,1
700,80,1
600,80,1
700,80,1
670,100,1
770,100,1
670,100,1
770,100,1
680,105,1
780,105,1
600,100,1
600,50,1
600,50,1
600,50,1
600,50,1
318,55,0
405,75,0
525,95,0
309,44,0
405,64,0
534,76,0
314,53,0
405,64,0
530,84,0
245,40,0
340,55,0
485,85,0
250,59,0
410,79,0
194,37,0
384,77,0
263,45,0
363,60,0
523,80,0
280,40,0
515,60,0
350,67,0
495,97,0
350,30,0
495,60,0
224,40,0
424,60,0
424,60,0
424,60,0
424,70,0
244,30,0
474,70,0
405,60,0
330,55,0
495,85,0
275,45,0
450,70,0
325,76,0
475,111,0
482,75,0
348,90,0
498,150,0
350,55,0
480,65,0
580,65,0
495,60,0
505,100,0
310,49,0
452,71,0
285,45,0
329,63,0
479,103,0
300,57,0
500,67,0
290,50,0
310,20,0
220,100,0
411,76,0
485,50,0
300,58,0
410,68,0
600,108,0
700,108,0
390,135,0
285,40,0
525,70,0
625,70,0
330,68,0
525,108,0
330,40,0
500,70,0
300,48,0
490,83,0
454,74,0
330,49,0
460,69,0
345,45,0
334,60,0
494,90,0
594,90,0
510,70,0
535,70,0
515,110,0
535,115,0
535,100,0
540,75,0
540,75,0
545,85,0
515,86,0
525,65,0
525,65,0
510,75,0
530,110,0
535,85,0
518,68,0
618,68,0
525,60,0
525,45,0
480,70,0
440,50,0
520,50,0
520,50,0
520,50,0
520,50,0
520,50,0
580,75,1
580,80,1
580,75,1
680,100,1
680,90,1
600,91,1
670,110,1
680,150,1
680,150,1
600,120,0
480,80,0
600,100,0
600,70,1
600,100,1
600,100,1
720,120,1
600,100,1
308,45,0
413,60,0
528,75,0
308,65,0
418,90,0
528,110,0
308,55,0
413,75,0
528,95,0
255,45,0
420,60,0
275,45,0
370,65,0
500,85,0
281,41,0
446,64,0
316,50,0
498,75,0
316,50,0
498,75,0
316,50,0
498,75,0
292,76,0
487,116,0
264,50,0
358,62,0
488,80,0
295,45,0
497,75,0
280,55,0
390,70,0
515,85,0
313,55,0
425,67,0
328,60,0
508,110,0
445,103,0
545,103,0
305,75,0
405,85,0
505,105,0
294,50,0
384,75,0
509,105,0
465,120,0
465,75,0
310,45,0
380,55,0
500,75,0
260,30,0
360,40,0
485,60,0
280,40,0
480,60,0
280,45,0
480,70,0
460,70,0
292,50,0
351,60,0
519,95,0
315,70,0
480,105,0
540,105,0
461,75,0
325,50,0
475,70,0
348,50,0
488,65,0
490,72,0
303,38,0
483,58,0
355,54,0
495,74,0
401,55,0
567,75,0
329,50,0
474,80,0
330,40,0
510,60,0
300,55,0
470,75,0
290,45,0
390,60,0
490,70,0
290,45,0
370,65,0
490,110,0
305,62,0
473,75,0
305,36,0
395,51,0
535,71,0
335,60,0
475,80,0
428,55,0
315,50,0
495,70,0
294,69,0
464,114,0
335,55,0
480,100,0
470,165,0
319,50,0
472,70,0
305,44,0
489,74,0
300,40,0
440,60,0
520,60,0
275,35,0
405,65,0
515,85,0
335,55,0
485,75,0
275,50,0
370,60,0
520,60,0
320,46,0
410,66,0
540,76,0
305,55,0
485,95,0
485,70,0
305,50,0
495,80,0
471,109,0
350,45,0
510,65,0
485,77,0
303,59,0
483,89,0
340,45,0
490,65,0
490,95,0
350,70,0
510,100,0
370,70,0
510,110,0
484,85,0
484,58,0
300,52,0
420,72,0
600,92,0
360,55,0
550,85,0
580,91,1
580,91,1
580,91,1
580,79,1
580,79,1
580,79,1
580,79,1
680,100,1
680,100,1
600,89,1
600,89,1
660,125,1
700,125,1
700,125,1
580,91,0
580,91,0
600,100,0
600,100,0
600,71,0
313,56,0
405,61,0
530,88,0
307,40,0
409,59,0
534,75,0
314,41,0
405,54,0
530,72,0
237,38,0
423,85,0
278,45,0
382,62,0
499,78,0
200,38,0
213,45,0
411,80,0
369,62,0
507,86,0
303,44,0
371,54,0
552,78,0
350,66,0
531,123,0
348,67,0
495,95,0
472,75,0
355,62,0
466,74,0
466,74,0
325,45,0
448,59,0
520,60,0
520,60,0
341,78,0
462,101,0
341,62,0
480,82,0
288,53,0
482,86,0
306,42,0
500,72,0
320,50,0
494,65,0
330,50,0
500,71,0
289,44,0
481,62,0
362,58,0
521,82,0
362,77,0
521,123,0
525,95,0
500,78,0
431,67,0
500,50,0
300,45,0
452,68,0
600,90,0
470,57,0
309,43,0
474,85,0
335,49,0
335,44,0
335,54,0
335,59,0
494,65,0
494,55,0
494,75,0
494,85,0
304,55,0
514,95,0
245,40,0
535,85,0
680,126,1
680,126,1
600,108,1
600,50,1
700,50,1
600,80,1
680,80,1
600,80,1
680,126,1
680,106,1
580,83,1
600,104,1
680,130,1
680,106,1
683,108,1
678,94,1
672,109,1
680,129,1
600,80,1
580,78,1
590,95,1
680,90,1
718,117,1
680,83,1
580,91,1
693,66,1
680,100,1
580,75,1
592,60,1
599,107,1
680,101,1
693,125,1
600,100,1
580,75,1
580,79,1
580,78,1
680,128,1
698,123,1
590,84,1
688,119,1
580,90,1
600,91,1
600,80,1
597,99,1
582,112,1
680,135,1
582,100,1
591,60,1
580,90,1
697,82,1
591,106,1
680,120,1
581,79,1
580,89,1
600,50,1
682,88,1
705,114,1
677,100,1
718,120,1
600,66,1
685,89,1
679,105,1
733,117,1
760,97,1
580,82,1
596,96,1
600,106,1
590,69,1
693,119,1
592,96,1
590,79,1
580,79,1
660,123,1
687,83,1
580,80,1
675,112,1
596,89,1
680,83,1
702,132,1
593,93,1
580,79,1
691,73,1
580,90,1
580,97,1
662,128,1
580,75,1
664,130,1
588,94,1
596,102,1
600,80,1
600,100,1
600,80,1
680,100,1
580,79,1
680,119,1
580,104,1
672,107,1
600,102,1
677,100,1
708,116,1
670,100,1
712,120,1
580,75,1
680,126,1
580,85,1
680,85,1
598,98,1
697,122,1
680,150,1
715,120,1
589,85,1
770,100,1
690,120,1
599,88,1
689,65,1
589,71,1
600,106,1
591,100,1
588,94,1
680,100,1
591,84,1
684,125,1
680,106,1
680,108,1
680,110,1
599,50,1
683,104,1
675,104,1
600,100,1
670,100,1
592,59,1
761,102,1
594,90,1
691,113,1
599,50,1
600,62,1
582,84,1
580,79,1
580,81,1
693,132,1
680,108,1
680,126,1
754,105,1
674,97,1
696,122,1
689,85,1
697,121,1
680,125,1
580,90,1
680,126,1
711,126,1
585,79,1
593,60,1
580,79,1
580,80,1
600,93,1
580,80,1
680,126,1
590,64,1
679,105,1
778,104,1
598,53,1
580,83,1
600,86,1
680,137,1
592,79,1
581,89,1
672,112,1
600,92,1
680,150,1
680,104,1
597,90,1
594,57,1
580,77,1
590,84,1
682,107,1
665,125,1
680,144,1
580,79,1
775,103,1
580,90,1
685,80,1
580,79,1
584,94,1
595,89,1
600,89,1
680,103,1
676,95,1
671,98,1
707,122,1
590,64,1
600,50,1
670,101,1
580,75,1
774,102,1
600,84,1
680,112,1
680,103,1
600,96,1
600,80,1
600,98,1
727,117,1
580,79,1
581,72,1
600,100,1
770,100,1
589,80,1
580,88,1
780,105,1
717,121,1
680,100,1
698,125,1
700,80,1
773,101,1
580,97,1
680,106,1
780,105,1
581,113,1
580,86,1
692,110,1
583,88,1
680,91,1
680,120,1
580,91,1
580,79,1
587,67,1
694,139,1
592,59,1
584,84,1
580,89,1
600,74,1
600,83,1
600,100,1
680,99,1
580,90,1
777,104,1
684,95,1
580,79,1
680,100,1
591,61,1
680,122,1
743,110,1
580,89,1
597,97,1
600,81,1
679,100,1
680,94,1
680,111,1
580,90,1
590,84,1
580,85,1
600,73,1
772,101,1
597,53,1
777,104,1
600,70,1
698,122,1
591,89,1
582,78,1
580,79,1
580,76,1
693,121,1
670,109,1
598,52,1
593,97,1
580,79,1
747,108,1
580,88,1
600,82,1
684,95,1
690,113,1
600,68,1
780,105,1
600,89,1
699,123,1
600,102,1
688,91,1
739,92,1
584,90,1
580,90,1
580,77,1
586,70,1
739,91,1
767,108,1
580,83,1
680,106,1
580,79,1
680,117,1
592,60,1
580,78,1
595,56,1
582,79,1
676,145,1
580,90,1
666,118,1
679,90,1
681,98,1
599,99,1
599,90,1
680,115,1
580,80,1
580,88,1
678,100,1
582,80,1
719,120,1
699,50,1
580,78,1
700,57,1
600,89,1
584,83,1
680,111,1
678,101,1
580,96,1
680,139,1
680,125,1
670,100,1
580,80,1
592,61,1
780,105,1
587,69,1
672,101,1
672,114,1
680,99,1
594,90,1
677,100,1
580,80,1
679,125,1
680,122,1
700,52,1
580,89,1
775,103,1
593,105,1
598,80,1
697,81,1
680,126,1
580,100,1
742,80,1
598,52,1
680,126,1
680,100,1
587,68,1
600,80,1
760,103,1
680,101,1
587,94,1
580,88,1
685,72,1
588,85,1
580,79,1
680,141,1
600,103,1
680,112,1
760,98,1
580,90,1
596,55,1
600,100,1
700,76,1
594,95,1
676,119,1
592,89,1
600,80,1
580,108,1
682,125,1
580,75,1
583,90,1
679,124,1
600,102,1
595,106,1
680,116,1
597,52,1
580,92,1
587,67,1
581,77,1
715,121,1
585,79,1
680,101,1
719,120,1
598,101,1
713,120,1
600,50,1
591,84,1
673,100,1
708,128,1
679,100,1
680,150,1
580,93,1
674,102,1
580,75,1
690,89,1
589,65,1
596,98,1
680,109,1
725,118,1
680,116,1
580,80,1
600,80,1
585,87,1
597,87,1
600,80,1
582,76,1
589,83,1
684,87,1
599,50,1
680,128,1
584,92,1
599,50,1
600,68,1
680,121,1
600,50,1
672,125,1
586,86,1
780,105,1
670,105,1
580,90,1
600,107,1
580,85,1
693,110,1
580,88,1
700,72,1
580,86,1
591,62,1
674,100,1
680,93,1
580,88,1
581,79,1
591,84,1
600,103,1
580,83,1
680,133,1
680,150,1
676,125,1
600,102,1
675,125,1
771,100,1
600,101,1
580,95,1
580,77,1
680,116,1
682,107,1
593,97,1
599,99,1
600,73,1
592,60,1
680,89,1
589,89,1
584,90,1
595,82,1
581,79,1
580,84,1
670,100,1
580,90,1
596,82,1
580,75,1
594,56,1
778,105,1
672,100,1
580,79,1
741,110,1
673,141,1
598,80,1
680,106,1
592,61,1
583,82,1
672,125,1
776,103,1
584,111,1
600,50,1
580,81,1
582,82,1
680,103,1
580,79,1
698,81,1
593,59,1
680,107,1
671,100,1
674,117,1
600,50,1
680,139,1
581,90,1
580,78,1
580,84,1
580,89,1
591,106,1
580,79,1
704,123,1
580,90,1
680,126,1
600,104,1
680,106,1
580,90,1
681,103,1
600,74,1
699,124,1
587,86,1
580,78,1
692,87,1
594,90,1
680,106,1
580,80,1
584,72,1
688,109,1
581,114,1
581,77,1
590,85,1
680,97,1
682,125,1
680,99,1
596,58,1
680,130,1
580,79,1
679,100,1
748,95,1
580,94,1
599,50,1
598,79,1
660,125,1
586,93,1
600,89,1
680,100,1
600,100,1
710,126,1
700,51,1
676,108,1
719,120,1
600,104,1
585,102,1
583,83,1
580,77,1
580,80,1
780,105,1
596,98,1
664,120,1
587,67,1
680,141,1
580,111,1
582,75,1
680,98,1
580,76,1
600,87,1
681,96,1
580,93,1
600,106,1
600,94,1
580,114,1
680,107,1
777,104,1
680,109,1
580,90,1
680,110,1
680,96,1
668,135,1
599,99,1
600,104,1
680,98,1
595,98,1
670,106,1
580,79,1
671,100,1
580,82,1
700,80,1
698,125,1
580,88,1
580,79,1
600,103,1
599,50,1
580,93,1
680,129,1
600,89,1
580,90,1
600,63,1
590,90,1
590,104,1
580,90,1
585,87,1
675,100,1
764,102,1
585,71,1
680,91,1
680,116,1
596,79,1
585,84,1
596,54,1
600,87,1
580,79,1
580,75,1
675,96,1
665,125,1
588,97,1
680,97,1
580,87,1
589,66,1
726,118,1
581,76,1
599,88,1
680,121,1
680,109,1
583,83,1
760,97,1
682,107,1
580,91,1
600,50,1
580,89,1
772,101,1
592,96,1
775,103,1
695,119,1
580,75,1
680,104,1
596,102,1
675,104,1
592,61,1
670,100,1
600,97,1
594,103,1
600,82,1
680,90,1
685,79,1
680,150,1
681,78,1
693,59,1
580,75,1
600,80,1
588,67,1
600,92,1
580,77,1
592,92,1
580,77,1
593,97,1
580,90,1
580,79,1
600,87,1
664,125,1
580,90,1
680,100,1
687,84,1
580,82,1
599,80,1
600,79,1
595,82,1
680,108,1
582,76,1
592,91,1
588,67,1
700,80,1
580,80,1
580,81,1
680,150,1
675,100,1
600,100,1
580,80,1
752,107,1
581,90,1
670,106,1
580,79,1
580,80,1
580,91,1
591,84,1
693,140,1
600,50,1
680,134,1
711,120,1
665,125,1
584,87,1
600,90,1
680,101,1
672,100,1
680,133,1
680,102,1
600,89,1
587,94,1
683,104,1
680,102,1
597,106,1
670,104,1
600,100,1
680,94,1
592,65,1
580,79,1
